Timestamp,DayOfWeek,Hour,Mode,Result,StatusCode,PaperID
2024-11-28 03:07:06,Thursday,3,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 03:37:03,Thursday,3,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 03:37:07,Thursday,3,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 04:07:04,Thursday,4,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 04:07:09,Thursday,4,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 04:37:06,Thursday,4,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 04:37:10,Thursday,4,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 05:07:07,Thursday,5,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 05:07:12,Thursday,5,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 05:37:09,Thursday,5,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 05:37:13,Thursday,5,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 06:07:11,Thursday,6,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 06:07:14,Thursday,6,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 06:37:12,Thursday,6,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 06:37:16,Thursday,6,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 07:07:14,Thursday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 07:07:18,Thursday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 07:37:15,Thursday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 07:37:19,Thursday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 08:07:17,Thursday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 08:07:24,Thursday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 08:37:23,Thursday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 08:37:25,Thursday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 09:07:25,Thursday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 09:07:27,Thursday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 09:37:26,Thursday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 09:37:28,Thursday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 10:07:28,Thursday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 10:07:30,Thursday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 10:37:29,Thursday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 10:37:31,Thursday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 11:07:31,Thursday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 11:07:32,Thursday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 11:37:32,Thursday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 11:37:36,Thursday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 12:07:33,Thursday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 12:07:37,Thursday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 12:37:35,Thursday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 12:37:39,Thursday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 13:07:36,Thursday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 13:07:40,Thursday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 13:37:37,Thursday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 13:37:42,Thursday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 14:07:40,Thursday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 14:07:43,Thursday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 14:37:42,Thursday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 14:37:55,Thursday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 15:07:55,Thursday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 15:07:57,Thursday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 15:37:57,Thursday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 15:37:59,Thursday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 16:07:59,Thursday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 16:08:01,Thursday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 16:38:00,Thursday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 16:38:02,Thursday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 17:08:02,Thursday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 17:08:03,Thursday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 17:38:03,Thursday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 17:38:05,Thursday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 18:08:04,Thursday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 18:08:06,Thursday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 18:38:06,Thursday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 18:38:07,Thursday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 19:08:07,Thursday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 19:08:09,Thursday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 19:38:08,Thursday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 19:38:10,Thursday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 20:08:10,Thursday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 20:08:12,Thursday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 20:38:12,Thursday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 20:38:13,Thursday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 21:08:13,Thursday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 21:08:20,Thursday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 21:38:20,Thursday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 21:38:22,Thursday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 22:08:22,Thursday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 22:08:28,Thursday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 22:38:28,Thursday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 22:38:30,Thursday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 23:08:30,Thursday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 23:08:32,Thursday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 23:38:31,Thursday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-28 23:38:33,Thursday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 07:18:45,Friday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 07:18:46,Friday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 07:48:47,Friday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 07:48:49,Friday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 08:18:48,Friday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 08:18:50,Friday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 08:48:50,Friday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 08:48:52,Friday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 09:18:51,Friday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 09:18:53,Friday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 09:48:52,Friday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 09:48:54,Friday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 10:18:54,Friday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 10:18:56,Friday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 10:48:55,Friday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 10:48:57,Friday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 11:18:56,Friday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 11:18:58,Friday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 11:48:57,Friday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 11:49:00,Friday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 12:18:59,Friday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 12:19:01,Friday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 12:49:00,Friday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 12:49:02,Friday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 13:19:01,Friday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 13:19:03,Friday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 13:49:02,Friday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 13:49:04,Friday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 14:19:04,Friday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 14:19:05,Friday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 14:49:05,Friday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 14:49:07,Friday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 15:19:06,Friday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 15:19:08,Friday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 15:49:08,Friday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 15:49:09,Friday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 16:19:09,Friday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 16:19:11,Friday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 16:49:10,Friday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 16:49:12,Friday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 17:19:12,Friday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 17:19:14,Friday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 17:49:13,Friday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 17:49:15,Friday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 18:19:14,Friday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 18:19:21,Friday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 18:49:20,Friday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 18:49:22,Friday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 19:19:21,Friday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 19:19:23,Friday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 19:49:23,Friday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 19:49:25,Friday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 20:19:24,Friday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 20:19:26,Friday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 20:49:26,Friday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 20:49:27,Friday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 21:19:27,Friday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 21:19:29,Friday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 21:49:28,Friday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 21:49:30,Friday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 22:19:30,Friday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 22:19:31,Friday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 22:49:31,Friday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 22:49:33,Friday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 23:19:32,Friday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 23:19:34,Friday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 23:49:34,Friday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-29 23:49:35,Friday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
