Timestamp,DayOfWeek,Hour,Mode,Result,StatusCode,PaperID
2024-11-18 12:08:09,Monday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 12:08:11,Monday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 12:38:10,Monday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 12:38:12,Monday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 13:08:11,Monday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 13:08:13,Monday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 13:38:13,Monday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 13:38:14,Monday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 14:08:14,Monday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 14:08:16,Monday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 14:38:15,Monday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 14:38:18,Monday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 15:08:17,Monday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 15:08:19,Monday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 15:38:19,Monday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 15:38:20,Monday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 16:08:20,Monday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 16:08:22,Monday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 16:38:21,Monday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 16:38:23,Monday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 17:08:22,Monday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 17:08:24,Monday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 17:38:23,Monday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 17:38:30,Monday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 18:08:30,Monday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 18:08:32,Monday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 18:38:31,Monday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 18:38:33,Monday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 19:08:32,Monday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 19:08:46,Monday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 19:38:46,Monday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 19:38:52,Monday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 20:08:52,Monday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 20:08:53,Monday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 20:38:53,Monday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 20:38:54,Monday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 21:08:54,Monday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 21:08:56,Monday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 21:38:55,Monday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 21:38:57,Monday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 22:08:57,Monday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 22:08:58,Monday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 22:38:58,Monday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 22:39:00,Monday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 23:08:59,Monday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 23:09:01,Monday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 23:39:01,Monday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-18 23:39:02,Monday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 00:09:02,Tuesday,0,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 00:09:03,Tuesday,0,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 00:39:03,Tuesday,0,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 00:39:05,Tuesday,0,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 01:09:04,Tuesday,1,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 01:09:06,Tuesday,1,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 01:39:05,Tuesday,1,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 01:39:07,Tuesday,1,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 02:09:07,Tuesday,2,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 02:09:08,Tuesday,2,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 02:39:08,Tuesday,2,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 02:39:10,Tuesday,2,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 03:09:10,Tuesday,3,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 03:09:11,Tuesday,3,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 03:39:11,Tuesday,3,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 03:39:13,Tuesday,3,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 04:09:13,Tuesday,4,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 04:09:14,Tuesday,4,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 04:39:14,Tuesday,4,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 04:39:16,Tuesday,4,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 05:09:15,Tuesday,5,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 05:09:17,Tuesday,5,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 05:39:17,Tuesday,5,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 05:39:19,Tuesday,5,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 06:09:19,Tuesday,6,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 06:09:20,Tuesday,6,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 06:39:20,Tuesday,6,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 06:39:21,Tuesday,6,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 07:09:21,Tuesday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 07:09:24,Tuesday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 07:39:23,Tuesday,7,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 07:39:25,Tuesday,7,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 08:09:25,Tuesday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 08:09:27,Tuesday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 08:39:26,Tuesday,8,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 08:39:28,Tuesday,8,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 09:09:27,Tuesday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 09:09:30,Tuesday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 09:39:30,Tuesday,9,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 09:39:31,Tuesday,9,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 10:09:31,Tuesday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 10:09:32,Tuesday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 10:39:32,Tuesday,10,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 10:39:34,Tuesday,10,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 11:09:33,Tuesday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 11:09:35,Tuesday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 11:39:34,Tuesday,11,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 11:39:35,Tuesday,11,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 12:09:35,Tuesday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 12:09:37,Tuesday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 12:39:36,Tuesday,12,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 12:39:43,Tuesday,12,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 13:09:37,Tuesday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 13:09:44,Tuesday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 13:39:40,Tuesday,13,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 13:39:45,Tuesday,13,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 14:09:42,Tuesday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 14:09:47,Tuesday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 14:39:43,Tuesday,14,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 14:39:48,Tuesday,14,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 15:09:45,Tuesday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 15:09:50,Tuesday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 15:39:47,Tuesday,15,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 15:39:59,Tuesday,15,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 16:09:59,Tuesday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 16:10:02,Tuesday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 16:40:02,Tuesday,16,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 16:40:03,Tuesday,16,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 17:10:03,Tuesday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 17:10:05,Tuesday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 17:40:04,Tuesday,17,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 17:40:06,Tuesday,17,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 18:10:05,Tuesday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 18:10:07,Tuesday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 18:40:07,Tuesday,18,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 18:40:08,Tuesday,18,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 19:10:08,Tuesday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 19:10:09,Tuesday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 19:40:09,Tuesday,19,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 19:40:11,Tuesday,19,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 20:10:10,Tuesday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 20:10:12,Tuesday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 20:40:12,Tuesday,20,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 20:40:13,Tuesday,20,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 21:10:13,Tuesday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 21:10:15,Tuesday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 21:40:15,Tuesday,21,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 21:40:16,Tuesday,21,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 22:10:16,Tuesday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 22:10:18,Tuesday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 22:40:17,Tuesday,22,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 22:40:19,Tuesday,22,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 23:10:19,Tuesday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 23:10:21,Tuesday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 23:40:21,Tuesday,23,Python,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
2024-11-19 23:40:22,Tuesday,23,cURL,Success,200,33161a5a9b5dcb635b5a97475e6a6209a69ada7d
